INFO 2020-09-03 22:57:05,257 autoreload 597 Watching for file changes with StatReloader
INFO 2020-11-10 20:36:02,551 basehttp 154 "GET /static/plugins/fullcalendar-daygrid/main.min.js HTTP/1.1" 200 28202
INFO 2020-11-10 20:36:02,553 basehttp 154 "GET /static/plugins/fullcalendar-timegrid/main.min.js HTTP/1.1" 200 25154
INFO 2020-11-10 20:36:02,557 basehttp 154 "GET /static/plugins/fullcalendar-interaction/main.min.js HTTP/1.1" 200 36198
INFO 2020-11-10 20:36:02,615 basehttp 154 "GET /static/plugins/fullcalendar-bootstrap/main.min.js HTTP/1.1" 200 1648
INFO 2020-11-10 20:36:02,618 basehttp 154 "GET /static/plugins/daterangepicker/daterangepicker.js HTTP/1.1" 200 67268
INFO 2020-11-10 20:36:02,622 basehttp 154 "GET /static/plugins/inputmask/min/jquery.inputmask.bundle.min.js HTTP/1.1" 200 118400
INFO 2020-11-10 20:36:02,642 basehttp 154 "GET /static/plugins/select2/js/select2.full.min.js HTTP/1.1" 200 79172
INFO 2020-11-10 20:36:02,646 basehttp 154 "GET /static/plugins/bootstrap4-duallistbox/jquery.bootstrap-duallistbox.min.js HTTP/1.1" 200 16850
INFO 2020-11-10 20:36:02,682 basehttp 154 "GET /static/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js HTTP/1.1" 200 97134
INFO 2020-11-10 20:36:02,690 basehttp 154 "GET /static/plugins/tempusdominus-bootstrap-4/js/tempusdominus-bootstrap-4.min.js HTTP/1.1" 200 56879
INFO 2020-11-10 20:36:02,734 basehttp 154 "GET /static/plugins/bootstrap-switch/js/bootstrap-switch.min.js HTTP/1.1" 200 14920
INFO 2020-11-10 20:36:02,744 basehttp 154 "GET /static/plugins/datatables/jquery.dataTables.min.js HTTP/1.1" 200 82650
INFO 2020-11-10 20:36:02,797 basehttp 154 "GET /static/plugins/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
INFO 2020-11-10 20:36:02,816 basehttp 154 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2020-11-10 20:36:02,833 basehttp 154 "GET /static/dist/img/user2-160x160.jpg HTTP/1.1" 200 7070
INFO 2020-11-10 20:36:02,857 basehttp 154 "GET /static/plugins/datatables-bs4/js/dataTables.bootstrap4.min.js HTTP/1.1" 200 2085
INFO 2020-11-10 20:36:02,857 basehttp 154 "GET /static/plugins/datatables-responsive/js/dataTables.responsive.min.js HTTP/1.1" 200 13031
INFO 2020-11-10 20:36:02,858 basehttp 154 "GET /static/plugins/datatables-responsive/js/responsive.bootstrap4.min.js HTTP/1.1" 200 1244
INFO 2020-11-10 20:36:43,125 basehttp 154 "GET /booking/ HTTP/1.1" 200 18695
INFO 2020-11-10 20:36:49,678 basehttp 154 "GET /booking/spaces_manage HTTP/1.1" 301 0
INFO 2020-11-10 20:36:49,726 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 14903
INFO 2020-11-10 20:36:51,544 basehttp 154 "GET /booking/spaces_add HTTP/1.1" 301 0
INFO 2020-11-10 20:36:51,600 basehttp 154 "GET /booking/spaces_add/ HTTP/1.1" 200 14634
INFO 2020-11-10 20:36:52,975 basehttp 154 "GET /booking/activity/new HTTP/1.1" 301 0
INFO 2020-11-10 20:36:53,022 basehttp 154 "GET /booking/activity/new/ HTTP/1.1" 200 19400
INFO 2020-11-10 20:36:54,991 basehttp 154 "GET /booking/activity HTTP/1.1" 301 0
INFO 2020-11-10 20:36:55,028 basehttp 154 "GET /booking/activity/ HTTP/1.1" 200 14900
INFO 2020-11-10 20:36:55,928 basehttp 154 "GET /booking/admin HTTP/1.1" 301 0
INFO 2020-11-10 20:36:55,958 basehttp 154 "GET /booking/admin/ HTTP/1.1" 200 15054
INFO 2020-11-10 20:36:57,032 basehttp 154 "GET /users HTTP/1.1" 301 0
INFO 2020-11-10 20:36:57,411 basehttp 154 "GET /users/ HTTP/1.1" 200 15940
INFO 2020-11-10 20:36:58,936 basehttp 154 "GET /users/view/?id=1 HTTP/1.1" 200 21461
INFO 2020-11-10 20:37:02,153 basehttp 154 "GET /users/add HTTP/1.1" 301 0
INFO 2020-11-10 20:37:02,195 basehttp 154 "GET /users/add/ HTTP/1.1" 200 21612
INFO 2020-11-10 20:37:07,708 basehttp 154 "GET /booking HTTP/1.1" 301 0
INFO 2020-11-10 20:37:07,749 basehttp 154 "GET /booking/ HTTP/1.1" 200 18695
INFO 2020-11-10 20:37:18,394 basehttp 154 "GET /booking/spaces_add/ HTTP/1.1" 200 14634
INFO 2020-11-10 20:37:19,629 basehttp 154 "GET /booking/activity/new/ HTTP/1.1" 200 19400
INFO 2020-11-10 20:37:21,216 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 14903
INFO 2020-11-10 20:37:22,461 basehttp 154 "GET /booking/activity/ HTTP/1.1" 200 14900
INFO 2020-11-10 20:37:24,269 basehttp 154 "GET /booking/spaces_add/ HTTP/1.1" 200 14634
INFO 2020-11-10 20:37:28,284 basehttp 154 "POST /booking/spaces_add/ HTTP/1.1" 302 0
INFO 2020-11-10 20:37:28,350 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16040
INFO 2020-11-10 20:37:31,017 basehttp 154 "GET /booking/spaces_manage/close/?id=1 HTTP/1.1" 302 0
INFO 2020-11-10 20:37:31,073 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16368
INFO 2020-11-10 20:37:32,101 basehttp 154 "GET /booking/spaces_manage/activate/?id=1 HTTP/1.1" 302 0
INFO 2020-11-10 20:37:32,126 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16040
INFO 2020-11-10 20:37:33,992 basehttp 154 "GET /booking/spaces_manage/close/?id=1 HTTP/1.1" 302 0
INFO 2020-11-10 20:37:34,032 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16368
INFO 2020-11-10 20:37:35,802 basehttp 154 "GET /booking/spaces_add/ HTTP/1.1" 200 14634
INFO 2020-11-10 20:37:38,202 basehttp 154 "GET /booking/manage/ HTTP/1.1" 200 14979
INFO 2020-11-10 20:37:39,329 basehttp 154 "GET /booking/new/ HTTP/1.1" 200 17507
INFO 2020-11-10 20:37:41,911 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16368
INFO 2020-11-10 20:37:43,120 basehttp 154 "GET /booking/spaces_manage/activate/?id=1 HTTP/1.1" 302 0
INFO 2020-11-10 20:37:43,161 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16040
INFO 2020-11-10 20:37:45,007 basehttp 154 "GET /booking/new/ HTTP/1.1" 200 17656
INFO 2020-11-10 20:37:47,757 basehttp 154 "POST /booking/new/ HTTP/1.1" 200 18156
INFO 2020-11-10 20:37:54,019 basehttp 154 "POST /booking/new/ HTTP/1.1" 302 0
INFO 2020-11-10 20:37:54,050 basehttp 154 "GET /booking/manage/ HTTP/1.1" 200 16676
INFO 2020-11-10 20:37:58,936 basehttp 154 "GET /booking/ HTTP/1.1" 200 18733
INFO 2020-11-10 20:38:03,142 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16040
INFO 2020-11-10 20:38:05,763 basehttp 154 "GET /booking/admin/ HTTP/1.1" 200 16125
INFO 2020-11-10 20:38:07,087 basehttp 154 "GET /booking/admin/success/?id=1 HTTP/1.1" 302 0
INFO 2020-11-10 20:38:07,137 basehttp 154 "GET /booking/admin/ HTTP/1.1" 200 15960
INFO 2020-11-10 20:38:09,344 basehttp 154 "GET /booking/ HTTP/1.1" 200 19150
INFO 2020-11-10 20:38:13,206 basehttp 154 "GET /users/ HTTP/1.1" 200 15940
INFO 2020-11-10 20:38:15,031 basehttp 154 "GET /booking/activity/ HTTP/1.1" 200 14900
INFO 2020-11-10 20:38:16,544 basehttp 154 "GET /booking/spaces_add/ HTTP/1.1" 200 14634
INFO 2020-11-10 20:38:17,888 basehttp 154 "GET /booking/admin/ HTTP/1.1" 200 15960
INFO 2020-11-10 20:38:20,589 basehttp 154 "GET /users/view/?id=1 HTTP/1.1" 200 21461
INFO 2020-11-10 20:38:23,545 basehttp 154 "GET /users/edit/?id=1 HTTP/1.1" 200 23176
INFO 2020-11-10 20:38:30,466 basehttp 154 "GET /users/add/ HTTP/1.1" 200 21612
INFO 2020-11-16 08:51:12,021 autoreload 578 Watching for file changes with StatReloader
INFO 2020-11-16 08:52:05,363 autoreload 578 Watching for file changes with StatReloader
INFO 2020-11-16 08:52:08,036 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-11-16 08:52:08,286 basehttp 154 "GET /static/vendor/animsition/js/animsition.min.js HTTP/1.1" 200 5615
INFO 2020-11-16 08:52:08,288 basehttp 154 "GET /static/vendor/daterangepicker/moment.min.js HTTP/1.1" 200 46645
INFO 2020-11-16 08:52:08,293 basehttp 154 "GET /static/vendor/select2/select2.min.js HTTP/1.1" 200 66665
INFO 2020-11-16 08:52:08,313 basehttp 154 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
INFO 2020-11-16 08:52:08,328 basehttp 154 "GET /static/vendor/bootstrap/js/popper.js HTTP/1.1" 200 81680
INFO 2020-11-16 08:52:08,389 basehttp 154 "GET /static/vendor/countdowntime/countdowntime.js HTTP/1.1" 200 1340
INFO 2020-11-16 08:52:08,399 basehttp 154 "GET /static/vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 134855
INFO 2020-11-16 08:52:08,400 basehttp 154 "GET /static/vendor/daterangepicker/daterangepicker.js HTTP/1.1" 200 69856
INFO 2020-11-16 08:52:08,403 basehttp 154 "GET /static/js/main.js HTTP/1.1" 200 1420
INFO 2020-11-16 08:52:08,658 basehttp 154 "GET /static/fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 200 217276
INFO 2020-11-16 08:52:08,790 basehttp 154 "GET /static/images/icons/favicon.ico HTTP/1.1" 200 32038
INFO 2020-11-16 08:53:06,946 basehttp 154 "POST / HTTP/1.1" 302 0
INFO 2020-11-16 08:53:14,106 basehttp 154 "GET /booking/ HTTP/1.1" 200 19150
INFO 2020-11-16 08:53:14,201 basehttp 154 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58578
INFO 2020-11-16 08:53:14,210 basehttp 154 "GET /static/plugins/fullcalendar-timegrid/main.min.css HTTP/1.1" 200 3377
INFO 2020-11-16 08:53:14,212 basehttp 154 "GET /static/plugins/fullcalendar-daygrid/main.min.css HTTP/1.1" 200 1004
INFO 2020-11-16 08:53:14,215 basehttp 154 "GET /static/plugins/fullcalendar-bootstrap/main.min.css HTTP/1.1" 200 416
INFO 2020-11-16 08:53:14,217 basehttp 154 "GET /static/plugins/fullcalendar/main.min.css HTTP/1.1" 200 14357
INFO 2020-11-16 08:53:14,230 basehttp 154 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 689674
INFO 2020-11-16 08:53:14,279 basehttp 154 "GET /static/plugins/daterangepicker/daterangepicker.css HTTP/1.1" 200 8069
INFO 2020-11-16 08:53:14,282 basehttp 154 "GET /static/plugins/tempusdominus-bootstrap-4/css/tempusdominus-bootstrap-4.min.css HTTP/1.1" 200 9071
INFO 2020-11-16 08:53:14,290 basehttp 154 "GET /static/plugins/icheck-bootstrap/icheck-bootstrap.min.css HTTP/1.1" 200 12505
INFO 2020-11-16 08:53:14,300 basehttp 154 "GET /static/plugins/select2/css/select2.min.css HTTP/1.1" 200 14966
INFO 2020-11-16 08:53:14,306 basehttp 154 "GET /static/plugins/select2-bootstrap4-theme/select2-bootstrap4.min.css HTTP/1.1" 200 5158
INFO 2020-11-16 08:53:14,327 basehttp 154 "GET /static/plugins/bootstrap4-duallistbox/bootstrap-duallistbox.min.css HTTP/1.1" 200 1552
INFO 2020-11-16 08:53:14,337 basehttp 154 "GET /static/plugins/datatables-bs4/css/dataTables.bootstrap4.min.css HTTP/1.1" 200 5222
INFO 2020-11-16 08:53:14,364 basehttp 154 "GET /static/plugins/datatables-responsive/css/responsive.bootstrap4.min.css HTTP/1.1" 200 3993
INFO 2020-11-16 08:53:14,544 basehttp 154 "GET /static/plugins/bs-custom-file-input/bs-custom-file-input.min.js HTTP/1.1" 200 2338
INFO 2020-11-16 08:53:14,587 basehttp 154 "GET /static/dist/js/adminlte.min.js HTTP/1.1" 200 25193
INFO 2020-11-16 08:53:14,598 basehttp 154 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88145
INFO 2020-11-16 08:53:14,617 basehttp 154 "GET /static/dist/js/demo.js HTTP/1.1" 200 12616
INFO 2020-11-16 08:53:14,637 basehttp 154 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80698
INFO 2020-11-16 08:53:14,746 basehttp 154 "GET /static/plugins/moment/moment.min.js HTTP/1.1" 200 75949
INFO 2020-11-16 08:53:14,775 basehttp 154 "GET /static/plugins/fullcalendar-daygrid/main.min.js HTTP/1.1" 200 28202
INFO 2020-11-16 08:53:14,806 basehttp 154 "GET /static/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 200 253669
INFO 2020-11-16 08:53:14,832 basehttp 154 "GET /static/plugins/fullcalendar-timegrid/main.min.js HTTP/1.1" 200 25154
INFO 2020-11-16 08:53:14,841 basehttp 154 "GET /static/plugins/fullcalendar/main.min.js HTTP/1.1" 200 127158
INFO 2020-11-16 08:53:14,870 basehttp 154 "GET /static/plugins/fullcalendar-interaction/main.min.js HTTP/1.1" 200 36198
INFO 2020-11-16 08:53:14,881 basehttp 154 "GET /static/plugins/fullcalendar-bootstrap/main.min.js HTTP/1.1" 200 1648
INFO 2020-11-16 08:53:14,946 basehttp 154 "GET /static/plugins/daterangepicker/daterangepicker.js HTTP/1.1" 200 67268
INFO 2020-11-16 08:53:15,014 basehttp 154 "GET /static/plugins/bootstrap4-duallistbox/jquery.bootstrap-duallistbox.min.js HTTP/1.1" 200 16850
INFO 2020-11-16 08:53:15,053 basehttp 154 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2020-11-16 08:53:15,066 basehttp 154 "GET /static/plugins/select2/js/select2.full.min.js HTTP/1.1" 200 79172
INFO 2020-11-16 08:53:15,068 basehttp 154 "GET /static/plugins/inputmask/min/jquery.inputmask.bundle.min.js HTTP/1.1" 200 118400
INFO 2020-11-16 08:53:15,120 basehttp 154 "GET /static/plugins/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
INFO 2020-11-16 08:53:15,137 basehttp 154 "GET /static/dist/img/user2-160x160.jpg HTTP/1.1" 200 7070
INFO 2020-11-16 08:53:15,233 basehttp 154 "GET /static/plugins/datatables-bs4/js/dataTables.bootstrap4.min.js HTTP/1.1" 200 2085
INFO 2020-11-16 08:53:15,256 basehttp 154 "GET /static/plugins/bootstrap-switch/js/bootstrap-switch.min.js HTTP/1.1" 200 14920
INFO 2020-11-16 08:53:15,259 basehttp 154 "GET /static/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js HTTP/1.1" 200 97134
INFO 2020-11-16 08:53:15,318 basehttp 154 "GET /static/plugins/datatables-responsive/js/responsive.bootstrap4.min.js HTTP/1.1" 200 1244
INFO 2020-11-16 08:53:15,323 basehttp 154 "GET /static/plugins/datatables/jquery.dataTables.min.js HTTP/1.1" 200 82650
INFO 2020-11-16 08:53:15,340 basehttp 154 "GET /static/plugins/datatables-responsive/js/dataTables.responsive.min.js HTTP/1.1" 200 13031
INFO 2020-11-16 08:53:15,369 basehttp 154 "GET /static/plugins/tempusdominus-bootstrap-4/js/tempusdominus-bootstrap-4.min.js HTTP/1.1" 200 56879
WARNING 2020-11-16 08:53:15,771 log 228 Not Found: /favicon.ico
WARNING 2020-11-16 08:53:15,772 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 3808
INFO 2020-11-16 08:53:19,128 basehttp 154 "GET /logout HTTP/1.1" 301 0
INFO 2020-11-16 08:53:19,147 basehttp 154 "GET /logout/ HTTP/1.1" 302 0
INFO 2020-11-16 08:53:19,163 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-11-16 09:15:19,538 autoreload 578 Watching for file changes with StatReloader
INFO 2020-11-16 09:15:22,237 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-11-16 09:15:27,628 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-11-16 09:15:33,218 basehttp 154 "POST / HTTP/1.1" 302 0
INFO 2020-11-16 09:15:33,684 basehttp 154 "GET /booking/ HTTP/1.1" 200 19150
INFO 2020-11-16 09:15:42,006 basehttp 154 "GET /booking/new HTTP/1.1" 301 0
INFO 2020-11-16 09:15:42,126 basehttp 154 "GET /booking/new/ HTTP/1.1" 200 17656
INFO 2020-11-16 09:15:45,872 basehttp 154 "GET /booking/spaces_add HTTP/1.1" 301 0
INFO 2020-11-16 09:15:45,917 basehttp 154 "GET /booking/spaces_add/ HTTP/1.1" 200 14634
INFO 2020-11-16 09:15:49,188 basehttp 154 "GET /booking/spaces_manage HTTP/1.1" 301 0
INFO 2020-11-16 09:15:49,251 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16040
INFO 2020-11-16 09:15:52,320 basehttp 154 "GET /booking/activity HTTP/1.1" 301 0
INFO 2020-11-16 09:15:52,375 basehttp 154 "GET /booking/activity/ HTTP/1.1" 200 14900
INFO 2020-11-16 09:15:53,427 basehttp 154 "GET /booking/activity/new HTTP/1.1" 301 0
INFO 2020-11-16 09:15:53,493 basehttp 154 "GET /booking/activity/new/ HTTP/1.1" 200 19400
INFO 2020-11-16 09:15:56,432 basehttp 154 "GET /booking/admin HTTP/1.1" 301 0
INFO 2020-11-16 09:15:56,508 basehttp 154 "GET /booking/admin/ HTTP/1.1" 200 15960
INFO 2020-11-16 09:15:59,145 basehttp 154 "GET /users/view/?id=1 HTTP/1.1" 200 21461
INFO 2020-11-16 09:16:01,893 basehttp 154 "GET /booking HTTP/1.1" 301 0
INFO 2020-11-16 09:16:01,929 basehttp 154 "GET /booking/ HTTP/1.1" 200 19150
INFO 2020-11-30 10:33:10,946 autoreload 578 Watching for file changes with StatReloader
INFO 2020-11-30 10:36:15,008 autoreload 578 Watching for file changes with StatReloader
INFO 2020-11-30 10:36:23,675 autoreload 578 Watching for file changes with StatReloader
INFO 2020-11-30 10:39:58,242 autoreload 578 Watching for file changes with StatReloader
INFO 2020-11-30 10:40:01,928 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-11-30 10:40:02,050 basehttp 154 "GET /static/fonts/Linearicons-Free-v1.0.0/icon-font.min.css HTTP/1.1" 200 7354
INFO 2020-11-30 10:40:02,058 basehttp 154 "GET /static/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 200 32422
INFO 2020-11-30 10:40:02,059 basehttp 154 "GET /static/vendor/animate/animate.css HTTP/1.1" 200 23848
INFO 2020-11-30 10:40:02,060 basehttp 154 "GET /static/vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
INFO 2020-11-30 10:40:02,063 basehttp 154 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
INFO 2020-11-30 10:40:02,071 basehttp 154 "GET /static/vendor/animsition/css/animsition.min.css HTTP/1.1" 200 27478
INFO 2020-11-30 10:40:02,099 basehttp 154 "GET /static/vendor/select2/select2.min.css HTTP/1.1" 200 15196
INFO 2020-11-30 10:40:02,111 basehttp 154 "GET /static/vendor/daterangepicker/daterangepicker.css HTTP/1.1" 200 8163
INFO 2020-11-30 10:40:02,112 basehttp 154 "GET /static/css/util.css HTTP/1.1" 200 86814
INFO 2020-11-30 10:40:02,114 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 8083
INFO 2020-11-30 10:40:02,144 basehttp 154 "GET /static/vendor/animsition/js/animsition.min.js HTTP/1.1" 200 5615
INFO 2020-11-30 10:40:02,181 basehttp 154 "GET /static/vendor/bootstrap/js/popper.js HTTP/1.1" 200 81680
INFO 2020-11-30 10:40:02,193 basehttp 154 "GET /static/vendor/select2/select2.min.js HTTP/1.1" 200 66665
INFO 2020-11-30 10:40:02,201 basehttp 154 "GET /static/vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 134855
INFO 2020-11-30 10:40:02,214 basehttp 154 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
INFO 2020-11-30 10:40:02,216 basehttp 154 "GET /static/vendor/daterangepicker/daterangepicker.js HTTP/1.1" 200 69856
INFO 2020-11-30 10:40:02,226 basehttp 154 "GET /static/vendor/daterangepicker/moment.min.js HTTP/1.1" 200 46645
INFO 2020-11-30 10:40:02,266 basehttp 154 "GET /static/vendor/countdowntime/countdowntime.js HTTP/1.1" 200 1340
INFO 2020-11-30 10:40:02,286 basehttp 154 "GET /static/js/main.js HTTP/1.1" 200 1420
INFO 2020-11-30 10:40:02,482 basehttp 154 "GET /static/fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 200 217276
INFO 2020-11-30 10:40:02,610 basehttp 154 "GET /static/images/icons/favicon.ico HTTP/1.1" 200 32038
INFO 2020-11-30 10:40:07,539 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-11-30 10:40:11,282 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-11-30 10:40:13,966 basehttp 154 "POST / HTTP/1.1" 200 5253
INFO 2020-11-30 10:40:17,337 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-11-30 10:40:19,671 basehttp 154 "GET /register HTTP/1.1" 301 0
INFO 2020-11-30 10:40:19,706 basehttp 154 "GET /register/ HTTP/1.1" 200 5469
INFO 2020-11-30 10:40:27,364 basehttp 154 "POST /register/ HTTP/1.1" 302 0
INFO 2020-11-30 10:40:27,422 basehttp 154 "GET /booking/ HTTP/1.1" 200 16030
INFO 2020-11-30 10:40:27,496 basehttp 154 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58578
INFO 2020-11-30 10:40:27,506 basehttp 154 "GET /static/plugins/fullcalendar-bootstrap/main.min.css HTTP/1.1" 200 416
INFO 2020-11-30 10:40:27,510 basehttp 154 "GET /static/plugins/fullcalendar-daygrid/main.min.css HTTP/1.1" 200 1004
INFO 2020-11-30 10:40:27,511 basehttp 154 "GET /static/plugins/fullcalendar-timegrid/main.min.css HTTP/1.1" 200 3377
INFO 2020-11-30 10:40:27,519 basehttp 154 "GET /static/plugins/fullcalendar/main.min.css HTTP/1.1" 200 14357
INFO 2020-11-30 10:40:27,545 basehttp 154 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 689674
INFO 2020-11-30 10:40:27,555 basehttp 154 "GET /static/plugins/icheck-bootstrap/icheck-bootstrap.min.css HTTP/1.1" 200 12505
INFO 2020-11-30 10:40:27,563 basehttp 154 "GET /static/plugins/select2-bootstrap4-theme/select2-bootstrap4.min.css HTTP/1.1" 200 5158
INFO 2020-11-30 10:40:27,564 basehttp 154 "GET /static/plugins/daterangepicker/daterangepicker.css HTTP/1.1" 200 8069
INFO 2020-11-30 10:40:27,569 basehttp 154 "GET /static/plugins/select2/css/select2.min.css HTTP/1.1" 200 14966
INFO 2020-11-30 10:40:27,586 basehttp 154 "GET /static/plugins/tempusdominus-bootstrap-4/css/tempusdominus-bootstrap-4.min.css HTTP/1.1" 200 9071
INFO 2020-11-30 10:40:27,614 basehttp 154 "GET /static/plugins/bootstrap4-duallistbox/bootstrap-duallistbox.min.css HTTP/1.1" 200 1552
INFO 2020-11-30 10:40:27,614 basehttp 154 "GET /static/plugins/datatables-responsive/css/responsive.bootstrap4.min.css HTTP/1.1" 200 3993
INFO 2020-11-30 10:40:27,616 basehttp 154 "GET /static/plugins/datatables-bs4/css/dataTables.bootstrap4.min.css HTTP/1.1" 200 5222
INFO 2020-11-30 10:40:27,713 basehttp 154 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88145
INFO 2020-11-30 10:40:27,721 basehttp 154 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80698
INFO 2020-11-30 10:40:27,726 basehttp 154 "GET /static/plugins/bs-custom-file-input/bs-custom-file-input.min.js HTTP/1.1" 200 2338
INFO 2020-11-30 10:40:27,751 basehttp 154 "GET /static/dist/js/demo.js HTTP/1.1" 200 12616
INFO 2020-11-30 10:40:27,769 basehttp 154 "GET /static/dist/js/adminlte.min.js HTTP/1.1" 200 25193
INFO 2020-11-30 10:40:27,815 basehttp 154 "GET /static/plugins/moment/moment.min.js HTTP/1.1" 200 75949
INFO 2020-11-30 10:40:27,823 basehttp 154 "GET /static/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 200 253669
INFO 2020-11-30 10:40:27,880 basehttp 154 "GET /static/plugins/fullcalendar-daygrid/main.min.js HTTP/1.1" 200 28202
INFO 2020-11-30 10:40:27,896 basehttp 154 "GET /static/plugins/fullcalendar-timegrid/main.min.js HTTP/1.1" 200 25154
INFO 2020-11-30 10:40:27,906 basehttp 154 "GET /static/plugins/fullcalendar/main.min.js HTTP/1.1" 200 127158
INFO 2020-11-30 10:40:27,923 basehttp 154 "GET /static/plugins/fullcalendar-interaction/main.min.js HTTP/1.1" 200 36198
INFO 2020-11-30 10:40:27,936 basehttp 154 "GET /static/plugins/fullcalendar-bootstrap/main.min.js HTTP/1.1" 200 1648
INFO 2020-11-30 10:40:27,970 basehttp 154 "GET /static/plugins/daterangepicker/daterangepicker.js HTTP/1.1" 200 67268
INFO 2020-11-30 10:40:28,007 basehttp 154 "GET /static/plugins/inputmask/min/jquery.inputmask.bundle.min.js HTTP/1.1" 200 118400
INFO 2020-11-30 10:40:28,028 basehttp 154 "GET /static/plugins/select2/js/select2.full.min.js HTTP/1.1" 200 79172
INFO 2020-11-30 10:40:28,048 basehttp 154 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2020-11-30 10:40:28,050 basehttp 154 "GET /static/plugins/bootstrap4-duallistbox/jquery.bootstrap-duallistbox.min.js HTTP/1.1" 200 16850
INFO 2020-11-30 10:40:28,088 basehttp 154 "GET /static/plugins/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
INFO 2020-11-30 10:40:28,100 basehttp 154 "GET /static/dist/img/user2-160x160.jpg HTTP/1.1" 200 7070
INFO 2020-11-30 10:40:28,146 basehttp 154 "GET /static/plugins/bootstrap-switch/js/bootstrap-switch.min.js HTTP/1.1" 200 14920
INFO 2020-11-30 10:40:28,150 basehttp 154 "GET /static/plugins/datatables-bs4/js/dataTables.bootstrap4.min.js HTTP/1.1" 200 2085
INFO 2020-11-30 10:40:28,174 basehttp 154 "GET /static/plugins/datatables/jquery.dataTables.min.js HTTP/1.1" 200 82650
INFO 2020-11-30 10:40:28,178 basehttp 154 "GET /static/plugins/tempusdominus-bootstrap-4/js/tempusdominus-bootstrap-4.min.js HTTP/1.1" 200 56879
INFO 2020-11-30 10:40:28,181 basehttp 154 "GET /static/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js HTTP/1.1" 200 97134
INFO 2020-11-30 10:40:28,183 basehttp 154 "GET /static/plugins/datatables-responsive/js/dataTables.responsive.min.js HTTP/1.1" 200 13031
INFO 2020-11-30 10:40:28,192 basehttp 154 "GET /static/plugins/datatables-responsive/js/responsive.bootstrap4.min.js HTTP/1.1" 200 1244
WARNING 2020-11-30 10:40:28,498 log 228 Not Found: /favicon.ico
WARNING 2020-11-30 10:40:28,499 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 3808
